window_start,window_end,video_uid,narration_uid,text,Score-TFIDF,label,OG_label
538,543,7b016e40-d10a-43b3-9222-cb4787a95432,b42cce2e-2c3e-45c3-a019-51bbac7a4706,c c walk around,0.899236787498143,walking,walking
502,507,7b016e40-d10a-43b3-9222-cb4787a95432,b42cce2e-2c3e-45c3-a019-51bbac7a4706,c c walk around,0.899236787498143,walking,walking
402,407,7b016e40-d10a-43b3-9222-cb4787a95432,b42cce2e-2c3e-45c3-a019-51bbac7a4706,c c walk around,0.899236787498143,walking,walking
17,22,493185d1-62d9-427c-b9d6-3f5af7a5686e,eb395a72-1571-423d-962e-722c921fdf75,c c walk around,0.899236787498143,walking,walking
27,32,493185d1-62d9-427c-b9d6-3f5af7a5686e,eb395a72-1571-423d-962e-722c921fdf75,c c walk around,0.899236787498143,walking,walking
67,72,493185d1-62d9-427c-b9d6-3f5af7a5686e,eb395a72-1571-423d-962e-722c921fdf75,c c walk around,0.899236787498143,walking,walking
73,78,493185d1-62d9-427c-b9d6-3f5af7a5686e,eb395a72-1571-423d-962e-722c921fdf75,c c walk around,0.899236787498143,walking,walking
3427,3432,1a7e6155-3613-4f55-865c-00e196db0da0,bf019748-29ff-4196-9d29-68f54bf5c6ac,c c walk around,0.899236787498143,walking,walking
3428,3433,1a7e6155-3613-4f55-865c-00e196db0da0,bf019748-29ff-4196-9d29-68f54bf5c6ac,c c walk around,0.899236787498143,walking,walking
4243,4248,1ce16a97-f614-4660-b21c-4205b33c8bab,710ffbe7-0a02-4cb2-bdd9-df26248e2009,c c walk around,0.899236787498143,walking,walking
4266,4271,1ce16a97-f614-4660-b21c-4205b33c8bab,710ffbe7-0a02-4cb2-bdd9-df26248e2009,c c walk around,0.899236787498143,walking,walking
4314,4319,1ce16a97-f614-4660-b21c-4205b33c8bab,710ffbe7-0a02-4cb2-bdd9-df26248e2009,c c walk around,0.899236787498143,walking,walking
58,63,f987286c-2ab4-4486-80f2-9124297f4be6,f9eb28a1-b25a-4f6d-8d52-7e17d6a5ea22,c c walk around,0.899236787498143,walking,walking
737,742,7b016e40-d10a-43b3-9222-cb4787a95432,9706bcda-40a8-47c1-88a2-27d5014f86a0,c c walk around,0.899236787498143,walking,walking
112,117,078b33d5-2f4c-40a1-b710-cdd368a19ff0,2900f1e1-f8ca-44d3-a845-5ea36d5b8ca6,c c walk around,0.899236787498143,walking,walking
1361,1366,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,32f0ead3-514b-4310-b1cd-55c18ac55f34,c c walk around,0.899236787498143,walking,walking
390,395,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
386,391,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
380,385,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
375,380,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
348,353,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
332,337,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
320,325,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
316,321,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
303,308,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
325,330,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
281,286,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
411,416,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
291,296,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
1370,1375,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,32f0ead3-514b-4310-b1cd-55c18ac55f34,c c walk around,0.899236787498143,walking,walking
3704,3709,ec344610-74f4-4765-9c3f-0837ef78055d,1df1cd8d-0231-4867-8240-fce0afa2ab6f,c c walk around,0.899236787498143,walking,walking
1483,1488,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,32f0ead3-514b-4310-b1cd-55c18ac55f34,c c walk around,0.899236787498143,walking,walking
402,407,e636dd8b-7682-4910-8b26-781f192c37ec,94f8162f-247f-4e13-9b29-76639e090a61,walk around,0.899236787498143,walking,walking
49,54,3fb410d6-e5aa-49d3-b184-75ec9651550f,00a5be8f-a585-41b1-9ab6-2549fec3c1e9,walk on the walk way,0.8515193751430823,walking,walking
244,249,4bd37cff-a43b-4843-b0ff-06ecfe00017e,3909f504-9348-44e2-b6e0-385dc98a58d7,walk on the floor,0.815249266366648,walking,walking
19,24,a8983a14-da13-4e54-bc7a-b027b374c710,dba62368-69eb-4929-a504-6e2d169b6592,c c walking,1.0,walking,walking
90,95,a8983a14-da13-4e54-bc7a-b027b374c710,dba62368-69eb-4929-a504-6e2d169b6592,c c walking,1.0,walking,walking
1758,1763,6070d9d1-9962-49f3-8ac7-4e29ca07e104,49fb67d9-54b7-4772-9a7d-f1aaa72c2f22,c c walking around,0.9083490070025881,walking,walking
1581,1586,6070d9d1-9962-49f3-8ac7-4e29ca07e104,aef03063-8b2c-4346-9511-d870cff4d2a0,"c c walking towards""# o",0.8347739540924823,walking,walking
3,8,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
18,23,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
67,72,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
521,526,876b2576-7a15-4436-a9b9-d8df65c6419f,524f97e3-c5aa-4c1c-835a-1df310d3b70f,c c stops walking,0.8013447505410102,walking,walking
72,77,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
1534,1539,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
524,529,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
654,659,453dc4a1-57b2-4803-9156-cf30016c3a79,7e30a9e6-3c5e-4caf-ab5d-d588dbd62ccc,stops walking,0.8013447505410102,walking,walking
532,537,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
1546,1551,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
538,543,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
1571,1576,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
109,114,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
78,83,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
1578,1583,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
121,126,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
291,296,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,2f9be948-18a8-45a3-89ca-6f7454a9d013,stops walking,0.8013447505410102,walking,walking
2278,2283,d405ceed-68da-4e50-a0ef-5d2995a94e5d,c176703a-9710-47d7-a31b-407e6e322f77,stops walking,0.8013447505410102,walking,walking
57,62,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
153,158,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
1626,1631,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
2784,2789,adf11624-aca0-4bad-a35f-51b9f330ee74,fcea1c52-ecc5-4d76-a33a-1b8588dd4352,c c stops walking,0.8013447505410102,walking,walking
1631,1636,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
2793,2798,adf11624-aca0-4bad-a35f-51b9f330ee74,fcea1c52-ecc5-4d76-a33a-1b8588dd4352,c c stops walking,0.8013447505410102,walking,walking
191,196,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
187,192,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
755,760,62117f20-5e86-480d-b0c5-277f9ebc3615,4b5b4fc5-ce72-4278-9573-3abce1586eba,stops walking,0.8013447505410102,walking,walking
23,28,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
110,115,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
97,102,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
68,73,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
50,55,3de8336c-a505-46eb-bd9c-01d9fb9ce168,5322f3df-70ee-4f3a-bb39-4ef6fc251ff7,stops walking,0.8013447505410102,walking,walking
1376,1381,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
220,225,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
193,198,453dc4a1-57b2-4803-9156-cf30016c3a79,55e4b8b5-e68c-4cba-85c5-f201bbd1ae7c,stops walking,0.8013447505410102,walking,walking
209,214,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
1407,1412,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
398,403,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,2f9be948-18a8-45a3-89ca-6f7454a9d013,stops walking,0.8013447505410102,walking,walking
199,204,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
1756,1761,1a7e6155-3613-4f55-865c-00e196db0da0,57028867-fe48-4a82-83e5-e1ace8908d15,stops walking,0.8013447505410102,walking,walking
1417,1422,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
1421,1426,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
0,5,3de8336c-a505-46eb-bd9c-01d9fb9ce168,5322f3df-70ee-4f3a-bb39-4ef6fc251ff7,stops walking,0.8013447505410102,walking,walking
1441,1446,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,9b0956d4-888c-4275-8f92-4f7960fef3e2,stops walking,0.8013447505410102,walking,walking
403,408,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
310,315,34f1149c-d8d5-467c-9e3c-3b59d6393f41,058bcbe3-e91f-4681-90dc-d31d57710035,stops walking,0.8013447505410102,walking,walking
436,441,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
163,168,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
557,562,453dc4a1-57b2-4803-9156-cf30016c3a79,7e30a9e6-3c5e-4caf-ab5d-d588dbd62ccc,stops walking,0.8013447505410102,walking,walking
461,466,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
593,598,453dc4a1-57b2-4803-9156-cf30016c3a79,7e30a9e6-3c5e-4caf-ab5d-d588dbd62ccc,stops walking,0.8013447505410102,walking,walking
0,5,96e3caaa-e563-4c28-b123-021db8fd26b1,111ca250-8951-4330-8c47-2854f11ff203,stops walking,0.8013447505410102,walking,walking
315,320,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,2f9be948-18a8-45a3-89ca-6f7454a9d013,stops walking,0.8013447505410102,walking,walking
486,491,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
126,131,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
1141,1146,9d27c41b-d4d2-47a6-8334-1f930121e956,0e0587f3-70d1-4a2f-84dd-19b9b68d1aa2,stops walking,0.8013447505410102,walking,walking
494,499,de19da07-f1b9-430e-91fb-14323ef27eb1,0c9dc1be-19c7-47e3-8507-89a8f27713e1,stops walking,0.8013447505410102,walking,walking
986,991,9d27c41b-d4d2-47a6-8334-1f930121e956,1b7fce4d-b30c-404a-ae5c-00f97e81893f,stops walking,0.8013447505410102,walking,walking
244,249,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
262,267,05e8b510-0973-4cbd-9a23-bf2c156b7958,47a57cc2-506e-4da5-b4be-139003c16945,stops walking,0.8013447505410102,walking,walking
1235,1240,34f1149c-d8d5-467c-9e3c-3b59d6393f41,422feaef-8859-4331-9cb3-8558430a6cb8,stops walking,0.8013447505410102,walking,walking
3457,3462,5e64c89d-34ce-49a3-949a-dc90385cdbcc,3352ebb1-8db0-4a28-9f49-ad3c9bf4d17b,stops walking,0.8013447505410102,walking,walking
1125,1130,6d0530ba-eb49-4ebb-9feb-2315c8315344,433b7983-bdba-411d-9760-2231267f69ac,stops walking,0.8013447505410102,walking,walking
590,595,62117f20-5e86-480d-b0c5-277f9ebc3615,4b5b4fc5-ce72-4278-9573-3abce1586eba,stops walking,0.8013447505410102,walking,walking
179,184,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
324,329,caba19ad-381f-4600-8ffe-11b12a6249ca,02cb1b05-e232-4e52-a452-56a9183d48b8,stops walking,0.8013447505410102,walking,walking
603,608,a56c188b-0bb8-4285-bf1f-aed452dacc1e,2bf17e28-14c9-493e-b813-49c7c21cf5c1,stops walking,0.8013447505410102,walking,walking
184,189,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
260,265,96e3caaa-e563-4c28-b123-021db8fd26b1,111ca250-8951-4330-8c47-2854f11ff203,stops walking,0.8013447505410102,walking,walking
1332,1337,6d0530ba-eb49-4ebb-9feb-2315c8315344,433b7983-bdba-411d-9760-2231267f69ac,stops walking,0.8013447505410102,walking,walking
615,620,a56c188b-0bb8-4285-bf1f-aed452dacc1e,2bf17e28-14c9-493e-b813-49c7c21cf5c1,stops walking,0.8013447505410102,walking,walking
415,420,62117f20-5e86-480d-b0c5-277f9ebc3615,888a98b6-70a9-463d-ac6b-d1c076cc992e,stops walking,0.8013447505410102,walking,walking
1325,1330,6d0530ba-eb49-4ebb-9feb-2315c8315344,433b7983-bdba-411d-9760-2231267f69ac,stops walking,0.8013447505410102,walking,walking
2588,2593,6d0530ba-eb49-4ebb-9feb-2315c8315344,31ac60da-841a-4367-94cd-a70ab1a1f3bf,stops walking,0.8013447505410102,walking,walking
46,51,7428c492-1c3e-4b30-9e7b-87a527da14a3,b9cb6af6-7bd6-4d7b-9b58-447dfcb7ba25,stops walking,0.8013447505410102,walking,walking
254,259,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,0cd92af2-dcf5-4a83-bf1f-d11bba3d9000,stops walking,0.8013447505410102,walking,walking
1488,1493,1252589c-8732-4404-ac89-d57f78634ce5,7b637c65-62ce-4a47-8721-058c3932cdd6,stops walking,0.8013447505410102,walking,walking
1547,1552,1252589c-8732-4404-ac89-d57f78634ce5,7b637c65-62ce-4a47-8721-058c3932cdd6,stops walking,0.8013447505410102,walking,walking
123,128,eb9257f2-4e7a-4ccf-842f-f47a495f4add,9d43fb3a-8655-44af-94e5-c0b072254b41,stops walking,0.8013447505410102,walking,walking
1227,1232,6d0530ba-eb49-4ebb-9feb-2315c8315344,433b7983-bdba-411d-9760-2231267f69ac,stops walking,0.8013447505410102,walking,walking
2278,2283,dbfced7f-d9be-4a93-9238-980f4b17a335,3ecb8a00-ed02-4889-9488-ff8b552d45bd,stops walking,0.8013447505410102,walking,walking
1532,1537,1252589c-8732-4404-ac89-d57f78634ce5,7b637c65-62ce-4a47-8721-058c3932cdd6,stops walking,0.8013447505410102,walking,walking
1222,1227,6d0530ba-eb49-4ebb-9feb-2315c8315344,433b7983-bdba-411d-9760-2231267f69ac,stops walking,0.8013447505410102,walking,walking
128,133,eb9257f2-4e7a-4ccf-842f-f47a495f4add,a1b2e16c-833b-4f02-8b35-b85e3fb14c72,stops walking,0.8013447505410102,walking,walking
508,513,62117f20-5e86-480d-b0c5-277f9ebc3615,888a98b6-70a9-463d-ac6b-d1c076cc992e,stops walking,0.8013447505410102,walking,walking
249,254,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
2046,2051,dbfced7f-d9be-4a93-9238-980f4b17a335,bad3b717-9683-4733-a62f-0b428bf1d675,stops walking,0.8013447505410102,walking,walking
236,241,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
246,251,3698745e-6d18-43ce-a5f9-40dcf84e83b0,7e226fc0-912a-46d4-9157-fa40ef761743,stops walking,0.8013447505410102,walking,walking
1114,1119,6d0530ba-eb49-4ebb-9feb-2315c8315344,433b7983-bdba-411d-9760-2231267f69ac,stops walking,0.8013447505410102,walking,walking
2840,2845,fd3ed0f0-9a4f-4bb6-be32-6b74c35445cc,6413e93c-1ff0-46f3-915b-6d88e7827388,stops walking,0.8013447505410102,walking,walking
826,831,fd344164-fa5f-4ce1-bf0c-40319056cc32,7d1166aa-9a58-400e-978a-7ed0e5b31976,stops walking,0.8013447505410102,walking,walking
289,294,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
745,750,62117f20-5e86-480d-b0c5-277f9ebc3615,4b5b4fc5-ce72-4278-9573-3abce1586eba,stops walking,0.8013447505410102,walking,walking
152,157,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stops walking,0.8013447505410102,walking,walking
1314,1319,34f1149c-d8d5-467c-9e3c-3b59d6393f41,422feaef-8859-4331-9cb3-8558430a6cb8,stops walking,0.8013447505410102,walking,walking
295,300,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
303,308,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
164,169,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stops walking,0.8013447505410102,walking,walking
314,319,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
324,329,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
521,526,876b2576-7a15-4436-a9b9-d8df65c6419f,936c37bc-c3dd-4561-acda-67d654d9b373,stops walking,0.8013447505410102,walking,walking
102,107,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
375,380,484249cf-8898-4d7a-bb1f-18bcbcf4dce9,166eb981-f1cb-4138-b347-05eb2837fab8,stops walking,0.8013447505410102,walking,walking
353,358,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
106,111,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,4db87482-428b-4142-ba95-ae42b4ff38b6,stops walking,0.8013447505410102,walking,walking
370,375,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
216,221,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stops walking,0.8013447505410102,walking,walking
389,394,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
402,407,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
1930,1935,0b703793-134a-4889-bc40-c19328d8f7cd,ed27c8e5-9376-4772-a3be-bf6a83c5c5f5,stops walking,0.8013447505410102,walking,walking
415,420,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
423,428,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
1561,1566,6d0530ba-eb49-4ebb-9feb-2315c8315344,969e4ed6-da91-4bcd-891c-6d7b219f3a1c,stops walking,0.8013447505410102,walking,walking
432,437,05e8b510-0973-4cbd-9a23-bf2c156b7958,17e3cd8c-f1c9-497e-bbf1-0dd613cd2716,stops walking,0.8013447505410102,walking,walking
1327,1332,61cebde6-a2db-4e7f-a928-0d12a2fea535,182c0647-5215-4b47-94c2-c765850d11ed,stops walking,0.8013447505410102,walking,walking
229,234,cca1ae5d-4528-47e9-91c9-282d88f53680,607bb90b-d74d-4243-b85b-4c97d151d76a,stops walking,0.8013447505410102,walking,walking
6,11,da098288-2888-431a-8449-42ebcfc7252d,11a9bfb6-50f3-4460-b124-d3315199ec96,c stops walking,0.8013447505410102,walking,walking
1519,1524,1252589c-8732-4404-ac89-d57f78634ce5,7b637c65-62ce-4a47-8721-058c3932cdd6,stops walking,0.8013447505410102,walking,walking
567,572,1da68f69-6fa2-4a1f-b763-14181861a617,480daaed-dc6e-44aa-ad4c-ef2e4316cf15,stops walking,0.8013447505410102,walking,walking
1858,1863,adf11624-aca0-4bad-a35f-51b9f330ee74,e3ba3a94-95cb-4fa2-9847-b52b6d12b1f2,c c stops walking,0.8013447505410102,walking,walking
2646,2651,6d0530ba-eb49-4ebb-9feb-2315c8315344,ba3238f3-3462-4074-858e-3f63b37c39a4,stops walking,0.8013447505410102,walking,walking
2604,2609,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,01ba7b42-3e67-476a-acc2-c890b88c7332,stops walking,0.8013447505410102,walking,walking
2603,2608,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,233f94b5-442a-4237-8eb2-e2791b80a7f5,stops walking,0.8013447505410102,walking,walking
301,306,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,6497ce3d-9204-4fee-a825-c839059f6ce4,stops walking,0.8013447505410102,walking,walking
929,934,ce2cf2f6-24aa-4195-93a6-f82b283815e6,5e7fb065-0e0e-491b-a2ef-3fd7142d6daf,c stops walking,0.8013447505410102,walking,walking
331,336,34240230-b681-4f0e-b3d8-b486aeb1104d,212377c8-4a37-47af-bc30-358e6daec024,stops walking,0.8013447505410102,walking,walking
416,421,368e4468-1f75-4cdb-a9d0-9b8982a3cbef,a7200e8d-f4ea-4d3a-b9dd-e9d8599525ad,stops walking,0.8013447505410102,walking,walking
1877,1882,adf11624-aca0-4bad-a35f-51b9f330ee74,e3ba3a94-95cb-4fa2-9847-b52b6d12b1f2,c c stops walking,0.8013447505410102,walking,walking
309,314,34f1149c-d8d5-467c-9e3c-3b59d6393f41,59b51478-ac9d-4f3d-b348-ed1601ea78bc,stops walking,0.8013447505410102,walking,walking
573,578,1da68f69-6fa2-4a1f-b763-14181861a617,480daaed-dc6e-44aa-ad4c-ef2e4316cf15,stops walking,0.8013447505410102,walking,walking
890,895,ce2cf2f6-24aa-4195-93a6-f82b283815e6,5e7fb065-0e0e-491b-a2ef-3fd7142d6daf,c stops walking,0.8013447505410102,walking,walking
861,866,ce2cf2f6-24aa-4195-93a6-f82b283815e6,5e7fb065-0e0e-491b-a2ef-3fd7142d6daf,c stops walking,0.8013447505410102,walking,walking
714,719,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4,91436079-67ac-400d-bf2c-f983ed32e0af,c c stops walking,0.8013447505410102,walking,walking
292,297,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,6497ce3d-9204-4fee-a825-c839059f6ce4,stops walking,0.8013447505410102,walking,walking
135,140,453dc4a1-57b2-4803-9156-cf30016c3a79,55e4b8b5-e68c-4cba-85c5-f201bbd1ae7c,stops walking,0.8013447505410102,walking,walking
554,559,1da68f69-6fa2-4a1f-b763-14181861a617,480daaed-dc6e-44aa-ad4c-ef2e4316cf15,stops walking,0.8013447505410102,walking,walking
625,630,37efc685-767a-492e-b2c3-d60833ee8232,8a9ff711-f2b1-40c2-a852-c1ca4c573123,c c stops walking,0.8013447505410102,walking,walking
